iter	MultiClass
1538	0.811995885
1539	0.8119380037
1540	0.8118561651
1541	0.8117736832
1542	0.8116896141
1543	0.8116205662
1544	0.8115488627
1545	0.8114692544
1546	0.8114015718
1547	0.8113050465
1548	0.8112436831
1549	0.8111790917
1550	0.8111328407
1551	0.8110566113
1552	0.8109923319
1553	0.810920073
1554	0.810861114
1555	0.8107889595
1556	0.8107079923
1557	0.8106268203
1558	0.8105642988
1559	0.8104985663
1560	0.8104328209
1561	0.8103657124
1562	0.8102978605
1563	0.810223222
1564	0.8101414167
1565	0.8100789825
1566	0.8100163228
1567	0.8099370262
1568	0.809874656
1569	0.8098083211
1570	0.8097498886
1571	0.8096934233
1572	0.8096313396
1573	0.8095630363
1574	0.8094898039
1575	0.8094203859
1576	0.8093430554
1577	0.8092728274
1578	0.8092149484
1579	0.8091490918
1580	0.8090778189
1581	0.8090373857
1582	0.808977577
1583	0.8089014641
1584	0.8088443238
1585	0.8087682952
1586	0.8086737683
1587	0.8085909884
1588	0.8084946421
1589	0.8084204123
1590	0.8083520219
1591	0.8082700166
1592	0.8082040679
1593	0.8081280091
1594	0.8080620939
1595	0.8079900134
1596	0.8079223548
1597	0.8078471384
1598	0.8077903217
1599	0.8077222341
1600	0.8076577949
1601	0.8075868048
1602	0.8075213056
1603	0.8074564217
1604	0.8074000049
1605	0.8073496753
1606	0.8072788243
1607	0.8072179411
1608	0.8071395178
1609	0.807088724
1610	0.8070184863
1611	0.8069622961
1612	0.8068788054
1613	0.8068120943
1614	0.8067467346
1615	0.8066771679
1616	0.8066078867
1617	0.8065470319
1618	0.8064829556
1619	0.8064119359
1620	0.806344326
1621	0.8062802251
1622	0.8061921267
1623	0.8061274421
1624	0.8060500128
1625	0.8059685308
1626	0.8059100329
1627	0.8058551218
1628	0.8057776157
1629	0.8057277513
1630	0.805663215
1631	0.8055934
1632	0.8055356708
1633	0.8054742704
1634	0.805419982
1635	0.8053690081
1636	0.8053114415
1637	0.8052249708
1638	0.8051616028
1639	0.8051068064
1640	0.8050401835
1641	0.804982454
1642	0.8049100185
1643	0.8048469358
1644	0.8047829655
1645	0.8047125247
1646	0.8046495512
1647	0.8045934861
1648	0.8045224264
1649	0.8044701778
1650	0.8043996509
1651	0.8043453981
1652	0.8042813887
1653	0.8042050927
1654	0.8041313758
1655	0.8040730094
1656	0.80401962
1657	0.8039648711
1658	0.8038907288
1659	0.8038265046
1660	0.8037711324
1661	0.8037018054
1662	0.8036304533
1663	0.8035615063
1664	0.803490833
1665	0.8034240081
1666	0.8033667206
1667	0.8032881177
1668	0.80322511
1669	0.8031618838
1670	0.8031027764
1671	0.8030457692
1672	0.8029775216
1673	0.8029049675
1674	0.8028321889
1675	0.8027638881
1676	0.8026964544
1677	0.8026283387
1678	0.8025503664
1679	0.8024970861
1680	0.8024347421
1681	0.8023539843
1682	0.8022828224
1683	0.8022272102
1684	0.8021473619
1685	0.8020863939
1686	0.8020233217
1687	0.8019707397
1688	0.8019058581
1689	0.8018464096
1690	0.8017944556
1691	0.8017360629
1692	0.8016799572
1693	0.8016090834
1694	0.8015421859
1695	0.8014909754
1696	0.8014173595
1697	0.8013668489
1698	0.8012960129
1699	0.8012415879
1700	0.8011929271
1701	0.8011339567
1702	0.801093559
1703	0.8010287693
1704	0.8009622697
1705	0.8009271285
1706	0.8008647288
1707	0.8007982651
1708	0.8007111848
1709	0.8006523666
1710	0.8005885982
1711	0.8005283601
1712	0.8004618471
1713	0.8004042952
1714	0.8003408804
1715	0.8002814139
1716	0.8002247736
1717	0.8001655856
1718	0.8001091731
1719	0.800054183
1720	0.7999821331
1721	0.7999237287
1722	0.7998688263
1723	0.7997917101
1724	0.7997251668
1725	0.7996754455
1726	0.799606852
1727	0.7995535848
1728	0.799497707
1729	0.7994381741
1730	0.7993788481
1731	0.7993262673
1732	0.7992812126
1733	0.7992222072
1734	0.7991506306
1735	0.7990911298
1736	0.7990395557
1737	0.7989869137
1738	0.7989325858
1739	0.7988782915
1740	0.7988214155
1741	0.7987731086
1742	0.7987094625
1743	0.7986324909
1744	0.7985628156
1745	0.7985103546
1746	0.7984385427
1747	0.7983709609
1748	0.7983126712
1749	0.7982425672
1750	0.7981845532
1751	0.7981118401
1752	0.7980578194
1753	0.7979790465
1754	0.7979190413
1755	0.7978528768
1756	0.7977926286
1757	0.7977275929
1758	0.7976563763
1759	0.7975985415
1760	0.7975307115
1761	0.7974716802
1762	0.7974072945
1763	0.7973347521
1764	0.7972478798
1765	0.7971851473
1766	0.7971275842
1767	0.7970779724
1768	0.7970078482
1769	0.7969441797
1770	0.7968751391
1771	0.7968073351
1772	0.7967560856
1773	0.7967002735
1774	0.7966293333
1775	0.7965564097
1776	0.7964962398
1777	0.7964409673
1778	0.796378485
1779	0.7963341442
1780	0.7962739633
1781	0.79621716
1782	0.7961614363
1783	0.7961113333
1784	0.7960543255
1785	0.7959977032
1786	0.7959353407
1787	0.7958737438
1788	0.7958252877
1789	0.7957848416
1790	0.795729815
1791	0.7956647364
1792	0.7956008057
1793	0.7955486551
1794	0.7954874853
1795	0.7954275905
1796	0.7953719065
1797	0.7953272991
1798	0.7952622955
1799	0.7952116415
1800	0.7951584216
1801	0.7951080641
1802	0.7950529332
1803	0.7949995955
1804	0.794929605
1805	0.7948679168
1806	0.7948062923
1807	0.7947486312
1808	0.7946984959
1809	0.7946556377
1810	0.7945911958
1811	0.7945337642
1812	0.7944696014
1813	0.7944060242
1814	0.7943581717
1815	0.794297794
1816	0.7942427116
1817	0.7941852793
1818	0.794128161
1819	0.794077212
1820	0.7940200065
1821	0.7939635683
1822	0.7939050477
1823	0.7938551301
1824	0.7937851021
1825	0.7937225402
1826	0.7936555674
1827	0.7935823258
1828	0.7935409242
1829	0.7934767064
1830	0.7934029417
1831	0.7933445949
1832	0.7932869586
1833	0.7932338917
1834	0.7931717512
1835	0.7931079777
1836	0.7930586095
1837	0.793006638
1838	0.7929549693
1839	0.7929074396
1840	0.7928513736
1841	0.7927954918
1842	0.7927358046
1843	0.7926866251
1844	0.7926312452
1845	0.792565765
1846	0.7925123089
1847	0.7924368386
1848	0.7923932686
1849	0.7923360515
1850	0.7922877723
1851	0.7922410085
1852	0.7921893856
1853	0.7921240615
1854	0.7920566055
1855	0.791986886
1856	0.7919239559
1857	0.7918723732
1858	0.7918244543
1859	0.7917720756
1860	0.7917224593
1861	0.7916756821
1862	0.7916080437
1863	0.7915389472
1864	0.7914903047
1865	0.7914532308
1866	0.7914113892
1867	0.7913599374
1868	0.791314589
1869	0.7912635592
1870	0.7912066631
1871	0.7911508289
1872	0.7910961781
1873	0.7910479233
1874	0.7909959849
1875	0.7909220707
1876	0.7908791532
1877	0.7908210698
1878	0.790765455
1879	0.7907142018
1880	0.7906601046
1881	0.7906104216
1882	0.7905636936
1883	0.7905128262
1884	0.7904578518
1885	0.7903944692
1886	0.7903453647
1887	0.7902594471
1888	0.7902294282
1889	0.7901826414
1890	0.7901279689
1891	0.7900713059
1892	0.790007006
1893	0.789968021
1894	0.78991551
1895	0.7898578654
1896	0.7898148378
1897	0.7897549835
1898	0.7897059993
1899	0.7896635952
1900	0.789612297
1901	0.7895564588
1902	0.7895055527
1903	0.7894543774
1904	0.7894042106
1905	0.7893466889
1906	0.7892875711
1907	0.7892490831
1908	0.7891964428
1909	0.7891421182
1910	0.7890722837
1911	0.7890429642
1912	0.7889868837
1913	0.788935131
1914	0.7888854076
1915	0.7888246286
1916	0.7887762311
1917	0.7887360667
1918	0.7886769144
1919	0.7886139641
1920	0.7885650148
1921	0.788512246
1922	0.7884563471
1923	0.7883989461
1924	0.7883508737
1925	0.7883085508
1926	0.7882381848
1927	0.7881884861
1928	0.7881400769
1929	0.7880817715
1930	0.7880329535
1931	0.7879741043
1932	0.7879309351
1933	0.7878655263
1934	0.7878193994
1935	0.7877653087
1936	0.7877187961
1937	0.7876680727
1938	0.7876269224
1939	0.7875669769
1940	0.7875140574
1941	0.7874667518
1942	0.7874183053
1943	0.7873651353
1944	0.7873119625
1945	0.7872521876
1946	0.7871984241
1947	0.7871526325
1948	0.7870821844
1949	0.7870411048
1950	0.7869805679
1951	0.786930117
1952	0.7868933913
1953	0.7868436334
1954	0.7867956507
1955	0.786759524
1956	0.7867087911
1957	0.7866559932
1958	0.7866089429
1959	0.7865566689
1960	0.786502458
1961	0.7864537207
1962	0.7863995938
1963	0.7863332712
1964	0.7862960181
1965	0.7862432365
1966	0.7861824114
1967	0.7861117548
1968	0.7860692349
1969	0.7860213559
1970	0.7859793406
1971	0.7859278723
1972	0.7858709839
1973	0.7858120338
1974	0.7857638659
1975	0.7857122881
1976	0.7856491126
1977	0.7855957421
1978	0.7855376348
1979	0.7854855021
1980	0.7854372046
1981	0.7853808777
1982	0.7853320718
1983	0.7852906178
1984	0.7852338233
1985	0.7851926057
1986	0.7851268018
1987	0.7850779531
1988	0.7850391931
1989	0.7849984269
1990	0.784936729
1991	0.7848911437
1992	0.7848412165
1993	0.7847841337
1994	0.7847432596
1995	0.7846820232
1996	0.78464745
1997	0.7845992858
1998	0.7845564283
1999	0.7845253971
2000	0.7844758727
2001	0.7844315043
2002	0.784384706
2003	0.784352621
2004	0.7843011453
2005	0.7842511687
2006	0.7841968281
2007	0.784140942
2008	0.7840886273
2009	0.7840372332
2010	0.7839851868
2011	0.7839416953
2012	0.7838745031
2013	0.7838163892
2014	0.7837605841
2015	0.7837197663
2016	0.7836886493
2017	0.783638992
2018	0.7836029768
2019	0.7835677491
2020	0.7835264781
2021	0.7834846719
2022	0.7834378367
2023	0.7833819654
2024	0.7833141189
2025	0.7832550923
2026	0.7832096168
2027	0.7831575315
2028	0.7831184333
2029	0.7830872829
2030	0.7830464332
2031	0.7830022236
2032	0.7829604953
2033	0.7829021286
2034	0.7828542332
2035	0.7828050926
2036	0.7827581984
2037	0.7827199191
2038	0.7826777461
2039	0.7826248041
2040	0.7825770847
2041	0.7825226661
2042	0.7824783572
2043	0.7824344955
2044	0.7823883598
2045	0.7823346648
2046	0.7822976219
2047	0.7822461456
2048	0.7821866699
2049	0.7821370023
2050	0.7820856886
2051	0.7820374982
2052	0.7819951162
2053	0.7819530094
2054	0.7819139906
2055	0.7818769289
2056	0.7818274195
2057	0.7817894255
2058	0.7817431631
2059	0.7816994644
2060	0.7816556109
2061	0.7816147622
2062	0.7815725141
2063	0.7815293751
2064	0.7814792606
2065	0.7814383085
2066	0.7813868079
2067	0.7813186932
2068	0.7812667442
2069	0.7812174758
2070	0.7811721457
2071	0.7811166251
2072	0.7810681649
2073	0.7810100211
2074	0.7809518188
2075	0.7809171494
2076	0.7808727314
2077	0.7808312647
2078	0.7807837017
2079	0.780742676
2080	0.7807017629
2081	0.7806467193
2082	0.7805961174
2083	0.780558329
2084	0.7805101815
2085	0.7804535525
2086	0.7804025368
2087	0.7803545905
2088	0.7803105027
2089	0.7802623377
2090	0.7802152157
2091	0.7801726835
2092	0.7801226791
2093	0.7800844934
2094	0.7800404742
2095	0.7799986098
2096	0.7799415972
2097	0.7798907047
2098	0.7798483249
2099	0.779813079
2100	0.7797681977
2101	0.7797151822
2102	0.7796677241
2103	0.7796044024
2104	0.7795598546
2105	0.7795202141
2106	0.7794750304
2107	0.7794423224
2108	0.7793878603
2109	0.7793436133
2110	0.7792893079
2111	0.7792408284
2112	0.7791915521
2113	0.7791511591
2114	0.7791095464
2115	0.7790590737
2116	0.7790225839
2117	0.7789845753
2118	0.7789457833
2119	0.7788936111
2120	0.7788500414
2121	0.778809858
2122	0.7787714103
2123	0.7787299794
2124	0.7786835496
2125	0.778651087
2126	0.7786092546
2127	0.7785676862
2128	0.7785147907
2129	0.7784752771
2130	0.7784362308
2131	0.7783964033
2132	0.7783509978
2133	0.7783177952
2134	0.7782762731
2135	0.7782298096
2136	0.778196767
2137	0.778141213
2138	0.7780764125
2139	0.7780310862
2140	0.7779771516
2141	0.7779205507
2142	0.7778637067
2143	0.7778130396
2144	0.7777664257
2145	0.7777224084
2146	0.7776806971
2147	0.7776404561
2148	0.7776019947
2149	0.7775451467
2150	0.777509223
2151	0.7774681717
2152	0.7774189226
2153	0.7773765149
2154	0.7773252188
2155	0.7772822576
2156	0.7772278243
2157	0.7771890418
2158	0.7771405374
2159	0.7770962171
2160	0.7770544611
2161	0.7770029268
2162	0.776963654
2163	0.7769335167
2164	0.7768883402
2165	0.7768303615
2166	0.7767870825
2167	0.7767576366
2168	0.7767214122
2169	0.7766829102
2170	0.7766370242
2171	0.7765912955
2172	0.7765491744
2173	0.7765034793
2174	0.7764673258
2175	0.7764292176
2176	0.7763900996
2177	0.776348361
2178	0.7762952066
2179	0.7762499429
2180	0.7762001135
2181	0.7761524744
2182	0.7761117671
2183	0.7760591166
2184	0.7760146453
2185	0.7759763149
2186	0.7759359451
2187	0.7758932277
2188	0.7758464182
2189	0.7757891132
2190	0.7757462195
2191	0.7756917183
2192	0.7756482198
2193	0.7756098195
2194	0.7755710794
2195	0.7755252005
2196	0.7754892885
2197	0.7754538596
2198	0.775408326
2199	0.7753705893
2200	0.7753320419
2201	0.7752917616
2202	0.7752490638
2203	0.775201575
2204	0.7751560389
2205	0.7751122582
2206	0.7750696634
2207	0.7750297732
2208	0.7749906254
2209	0.7749429158
2210	0.7749025205
2211	0.7748576319
2212	0.7748100941
2213	0.774766135
2214	0.774719754
2215	0.7746656065
2216	0.7746215341
2217	0.7745763064
2218	0.7745309878
2219	0.7744867167
2220	0.7744460679
2221	0.7743878473
2222	0.7743314417
2223	0.774295169
2224	0.7742397401
2225	0.7741909898
2226	0.7741588357
2227	0.7741190731
2228	0.7740770818
2229	0.7740348485
2230	0.7739769226
2231	0.7739489938
2232	0.7739043321
2233	0.7738569705
2234	0.7738046404
2235	0.7737662734
2236	0.7737214511
2237	0.7736729447
2238	0.7736302365
2239	0.7735799401
2240	0.7735358745
2241	0.7734927774
2242	0.7734591114
2243	0.7734168447
2244	0.773377854
2245	0.7733348437
2246	0.7732922538
2247	0.7732564107
2248	0.7732098913
2249	0.7731583496
2250	0.7731014605
2251	0.7730687474
2252	0.7730320048
2253	0.7729919569
2254	0.772955968
2255	0.7729155514
2256	0.7728778207
2257	0.7728388193
2258	0.7727919665
2259	0.7727489789
2260	0.7727022318
2261	0.7726703364
2262	0.7726255765
2263	0.772596574
2264	0.7725543906
2265	0.7725031833
2266	0.7724629906
2267	0.7724166975
2268	0.7723617491
2269	0.772313093
2270	0.7722720888
2271	0.7722251224
2272	0.7721744981
2273	0.7721210315
2274	0.7720857201
2275	0.7720502709
2276	0.7720103277
2277	0.7719800878
2278	0.7719521639
2279	0.7719016599
2280	0.7718541726
2281	0.7718284805
2282	0.7717791197
2283	0.7717411449
2284	0.7716888907
2285	0.7716656874
2286	0.7716296296
2287	0.7715868457
2288	0.7715400717
2289	0.7715043743
2290	0.7714614149
2291	0.7714111319
2292	0.7713738176
2293	0.7713353841
2294	0.7712919712
2295	0.7712600978
2296	0.7712288932
2297	0.7711866111
2298	0.7711456885
2299	0.7711077917
2300	0.7710643427
2301	0.7710296643
2302	0.7709926321
2303	0.7709500463
2304	0.7709132459
2305	0.7708746897
2306	0.7708276408
2307	0.7707882281
2308	0.7707462048
2309	0.7707160106
2310	0.7706816403
2311	0.7706479675
2312	0.770610225
2313	0.7705621611
2314	0.770520391
2315	0.7704706233
2316	0.7704294214
2317	0.7703953443
2318	0.770369807
2319	0.770322787
2320	0.7702835318
2321	0.7702224993
2322	0.7701724237
2323	0.7701281685
2324	0.7700875919
2325	0.7700494304
2326	0.7700157606
2327	0.7699725755
2328	0.769925403
2329	0.7698838514
2330	0.7698371025
2331	0.7697958435
2332	0.7697546778
2333	0.7697220847
2334	0.7696740147
2335	0.7696273859
2336	0.7695928183
2337	0.7695402799
2338	0.7695083909
2339	0.7694713238
2340	0.7694245378
2341	0.769381948
2342	0.7693355264
2343	0.769292615
2344	0.769261729
2345	0.7692211756
2346	0.7691819873
2347	0.7691340948
2348	0.7690867338
2349	0.7690532466
2350	0.7690106097
2351	0.7689644991
2352	0.7689131215
2353	0.7688801883
2354	0.768853016
2355	0.7688142813
2356	0.7687666967
2357	0.7687275117
2358	0.7686893871
2359	0.7686401689
2360	0.7686016064
2361	0.7685609126
2362	0.7685231834
2363	0.7684857569
2364	0.7684622675
2365	0.7684152702
2366	0.7683797792
2367	0.7683432154
2368	0.76829184
2369	0.7682509904
2370	0.7682001565
2371	0.7681666235
2372	0.7681243562
2373	0.7680901739
2374	0.76804722
2375	0.7680066211
2376	0.7679636266
2377	0.7679294107
2378	0.7678931084
2379	0.7678409859
2380	0.7678046
2381	0.7677725261
2382	0.7677306191
2383	0.7676911113
2384	0.7676651496
2385	0.7676190025
2386	0.7675794033
2387	0.7675378688
2388	0.767482136
2389	0.7674446392
2390	0.7674079118
2391	0.7673889458
2392	0.7673477958
2393	0.7673038384
2394	0.767254706
2395	0.7672254772
2396	0.7671879768
2397	0.7671399714
2398	0.7670949715
2399	0.7670547122
2400	0.7670121365
2401	0.7669743351
2402	0.7669373486
2403	0.7668925295
2404	0.7668503324
2405	0.7668086349
2406	0.7667707072
2407	0.7667354718
2408	0.7666919833
2409	0.7666489932
2410	0.7666164069
2411	0.7665859206
2412	0.7665318805
2413	0.7664989515
2414	0.7664503526
2415	0.7664161389
2416	0.7663743448
2417	0.7663422612
2418	0.7663123991
2419	0.7662688238
2420	0.7662324136
2421	0.7661887318
2422	0.7661404337
2423	0.7661106665
2424	0.7660679764
2425	0.7660284495
2426	0.7659920132
2427	0.7659392296
2428	0.7659064388
2429	0.7658561581
2430	0.7658154504
2431	0.7657807525
2432	0.7657370275
2433	0.7656905363
2434	0.7656358962
2435	0.7655976357
2436	0.765563824
2437	0.7655269681
2438	0.7654865166
2439	0.7654474754
2440	0.7654066018
2441	0.7653638616
2442	0.7653219216
2443	0.7652720579
2444	0.7652367005
2445	0.765205403
2446	0.7651807016
2447	0.7651319905
2448	0.7651003052
2449	0.7650601928
2450	0.7650241109
2451	0.7649931215
2452	0.7649612416
2453	0.7649353652
2454	0.7648934004
2455	0.7648569414
2456	0.7648179344
2457	0.7647806016
2458	0.764733347
2459	0.7646947923
2460	0.7646520617
2461	0.7646038191
2462	0.7645780741
2463	0.7645459166
2464	0.7645079351
2465	0.7644730577
2466	0.7644308556
2467	0.7643945313
2468	0.7643556429
2469	0.7643263947
2470	0.7642951197
2471	0.7642547918
2472	0.7642057032
2473	0.764182188
2474	0.764142351
2475	0.7641073431
2476	0.7640706233
2477	0.7640259881
2478	0.7639801399
2479	0.7639452282
2480	0.7639144306
2481	0.7638764871
2482	0.7638322539
2483	0.7637950641
2484	0.7637633284
2485	0.7637231341
2486	0.7636847083
2487	0.7636416122
2488	0.763613781
2489	0.763578253
2490	0.7635415081
2491	0.7634994251
2492	0.7634608616
2493	0.7634177579
2494	0.7633859766
2495	0.7633515373
2496	0.7633111016
2497	0.7632837535
2498	0.76324814
2499	0.7632198641
2500	0.7631839535
2501	0.7631381557
2502	0.7631042804
2503	0.7630718034
2504	0.7630413967
2505	0.7630051268
2506	0.7629710732
2507	0.7629270815
2508	0.7628962529
2509	0.762852226
2510	0.7628266162
2511	0.762787811
2512	0.7627507864
2513	0.762717089
2514	0.7626885937
2515	0.7626465422
2516	0.7626191489
2517	0.7625817985
2518	0.7625396625
2519	0.7624961601
2520	0.7624655028
2521	0.7624427828
2522	0.7623886449
2523	0.7623533141
2524	0.7623141538
2525	0.7622854565
2526	0.7622487517
2527	0.7622205963
2528	0.7621884204
2529	0.7621652251
2530	0.7621304979
2531	0.7620988513
2532	0.7620704543
2533	0.7620366319
2534	0.762005297
2535	0.7619699122
2536	0.7619384898
2537	0.7619037497
2538	0.7618576881
2539	0.7618164484
2540	0.7617895309
2541	0.7617692177
2542	0.7617388279
2543	0.7617006173
2544	0.7616705471
2545	0.7616323159
2546	0.7615956178
2547	0.7615732529
2548	0.7615415351
2549	0.7614954545
2550	0.7614545351
2551	0.7614115861
2552	0.7613835864
2553	0.7613393238
2554	0.7613081671
2555	0.7612695405
2556	0.7612257492
2557	0.7611884209
2558	0.7611630979
2559	0.7611275957
2560	0.7610870573
2561	0.7610579115
2562	0.7610277922
2563	0.7609968649
2564	0.7609580303
2565	0.7609059233
2566	0.7608715733
2567	0.7608195443
2568	0.7607859042
2569	0.760749151
2570	0.7607143819
2571	0.7606681997
2572	0.7606370012
2573	0.7605947978
2574	0.7605640658
2575	0.760533503
2576	0.7605012376
2577	0.7604644686
2578	0.760426749
2579	0.7604002248
2580	0.7603511499
2581	0.7603227838
2582	0.7602938679
2583	0.7602653163
2584	0.7602220761
2585	0.7601880594
2586	0.7601417682
2587	0.7600990524
2588	0.7600664602
2589	0.7600170413
2590	0.7599786629
2591	0.7599430909
2592	0.7599041398
2593	0.7598606451
2594	0.7598291943
2595	0.7597822252
2596	0.7597486082
2597	0.7597290539
2598	0.7596958189
2599	0.7596618808
2600	0.7596282998
2601	0.7595769771
2602	0.759540244
2603	0.7595092719
2604	0.7594741073
2605	0.7594456152
2606	0.7594094476
2607	0.7593651867
2608	0.759330771
2609	0.7592925937
2610	0.7592428907
2611	0.7592070938
2612	0.7591696611
2613	0.7591387132
2614	0.7591165283
2615	0.7590800372
2616	0.7590470698
2617	0.7590004722
2618	0.7589621658
2619	0.7589317839
2620	0.7589034502
2621	0.7588646796
2622	0.7588199076
2623	0.7587827526
2624	0.7587576999
2625	0.7587219977
2626	0.7586872432
2627	0.7586419697
2628	0.7586073753
2629	0.7585667764
2630	0.7585426499
2631	0.7585004894
2632	0.75847537
2633	0.7584400264
2634	0.758387553
2635	0.7583493875
2636	0.7583057122
2637	0.7582636472
2638	0.7582384363
2639	0.7582034142
2640	0.7581715978
2641	0.7581362865
2642	0.7580974863
2643	0.7580575019
2644	0.7580213131
2645	0.7579908849
2646	0.7579647774
2647	0.7579431571
2648	0.7578959023
2649	0.7578582044
2650	0.7578341679
2651	0.757797988
2652	0.7577518116
2653	0.7577143778
2654	0.7576909329
2655	0.7576533943
2656	0.7576228708
2657	0.7575913806
2658	0.7575600255
2659	0.7575134226
2660	0.7574786072
2661	0.7574382987
2662	0.757397736
2663	0.7573601161
2664	0.7573182058
2665	0.7572857837
2666	0.7572614554
2667	0.7572283846
2668	0.7571981587
2669	0.7571587337
2670	0.757133365
2671	0.7570976111
2672	0.7570620478
2673	0.7570269775
2674	0.7569880864
2675	0.7569613247
2676	0.7569248226
2677	0.7568943424
2678	0.7568663689
2679	0.756841602
2680	0.7568085259
2681	0.7567654813
2682	0.7567293079
2683	0.7566835022
2684	0.7566552543
2685	0.7566254761
2686	0.7565755571
2687	0.7565302748
2688	0.7564905787
2689	0.7564504598
2690	0.7564061718
2691	0.7563673945
2692	0.7563380943
2693	0.7563074397
2694	0.7562632484
2695	0.7562245352
2696	0.7561916007
2697	0.7561658762
2698	0.7561302577
2699	0.7561017236
2700	0.7560706076
2701	0.7560309681
2702	0.7559919793
2703	0.7559706075
2704	0.7559387771
2705	0.7559187556
2706	0.7558922137
2707	0.7558444868
2708	0.7558153652
2709	0.7557817481
2710	0.7557523143
2711	0.7557187421
2712	0.7556807983
2713	0.7556445716
2714	0.7556126523
2715	0.7555738957
2716	0.7555457052
2717	0.7555183792
2718	0.7554913581
2719	0.7554558474
2720	0.7554093092
2721	0.7553842689
2722	0.7553452038
2723	0.755314747
2724	0.7552885296
2725	0.7552517116
2726	0.7552109148
2727	0.7551885781
2728	0.7551534506
2729	0.755112218
2730	0.7550802891
2731	0.7550550293
2732	0.7550131362
2733	0.7549834953
2734	0.754949174
2735	0.7549262155
2736	0.7548923913
2737	0.7548607142
2738	0.7548160707
2739	0.7547841561
2740	0.7547601519
2741	0.7547408851
2742	0.7547070117
2743	0.7546723802
2744	0.7546383292
2745	0.7546122035
2746	0.7545807411
2747	0.7545519601
2748	0.7545272405
2749	0.7544996758
2750	0.7544650697
2751	0.7544237185
2752	0.7544043991
2753	0.7543730898
2754	0.7543384205
2755	0.7543002415
2756	0.7542644696
2757	0.7542371114
2758	0.7541990194
2759	0.754154958
2760	0.7541120008
2761	0.754074137
2762	0.7540467263
2763	0.754018526
2764	0.7539868072
2765	0.7539539735
2766	0.7539129489
2767	0.7538897789
2768	0.7538521848
2769	0.753814882
2770	0.753787535
2771	0.7537532038
2772	0.7537294083
2773	0.7536963601
2774	0.753664982
2775	0.753630521
2776	0.7536035894
2777	0.7535742521
2778	0.7535526096
2779	0.7535167778
2780	0.7534814488
2781	0.7534377044
2782	0.7533990005
2783	0.7533664477
2784	0.7533311216
2785	0.7532897226
2786	0.7532583713
2787	0.7532212422
2788	0.7531901846
2789	0.7531348064
2790	0.753109511
2791	0.7530787529
2792	0.7530507268
2793	0.7530266322
2794	0.752985685
2795	0.7529465868
2796	0.7529085959
2797	0.7528711513
2798	0.7528415032
2799	0.7528131649
2800	0.7527893681
2801	0.7527552846
2802	0.7527310325
2803	0.752698701
2804	0.7526633389
2805	0.7526415285
2806	0.7526132162
2807	0.7525797682
2808	0.7525459878
2809	0.7525156703
2810	0.7524892241
2811	0.7524610874
2812	0.7524273231
2813	0.752383407
2814	0.7523527905
2815	0.7523271388
2816	0.7523001452
2817	0.7522741131
2818	0.7522463892
2819	0.7521979908
2820	0.7521614341
2821	0.7521355574
2822	0.7521082415
2823	0.7520741429
2824	0.7520329656
2825	0.7520003343
2826	0.7519797358
2827	0.751941993
2828	0.7518957039
2829	0.7518600324
2830	0.7518262193
2831	0.7518029505
2832	0.7517633055
2833	0.7517378857
2834	0.7516955529
2835	0.7516592426
2836	0.7516249176
2837	0.751590426
2838	0.7515504948
2839	0.7515092475
2840	0.7514731839
2841	0.751440887
2842	0.7514000855
2843	0.7513745533
2844	0.7513369754
2845	0.7513064208
2846	0.7512774322
2847	0.7512442887
2848	0.7512129489
2849	0.7511885166
2850	0.7511603359
2851	0.7511289835
2852	0.7510964363
2853	0.7510633734
2854	0.7510350988
2855	0.7509985203
2856	0.7509597893
2857	0.7509337748
2858	0.750909006
2859	0.7508817068
2860	0.7508576581
2861	0.7508276562
2862	0.7507927219
2863	0.7507533191
2864	0.7507376892
2865	0.7507135694
2866	0.7506944098
2867	0.750666236
2868	0.7506442242
2869	0.750623224
2870	0.7505844614
2871	0.7505556398
2872	0.7505305179
2873	0.7505048951
2874	0.7504764491
2875	0.7504501866
2876	0.750425783
2877	0.7503922658
2878	0.7503593545
2879	0.7503374786
2880	0.7503011744
2881	0.7502785871
2882	0.7502580908
2883	0.7502306024
2884	0.7502013495
2885	0.7501774717
2886	0.7501414704
2887	0.7501058941
2888	0.7500685647
2889	0.750031624
2890	0.7499996088
2891	0.7499681794
2892	0.7499435651
2893	0.7499094554
2894	0.7498872895
2895	0.7498666654
2896	0.7498250576
2897	0.7497969039
2898	0.7497717207
2899	0.7497424229
2900	0.7497168071
2901	0.7496826464
2902	0.7496465001
2903	0.7496179932
2904	0.7495862279
2905	0.7495629374
2906	0.7495261217
2907	0.749492256
2908	0.7494538352
2909	0.7494344075
2910	0.749405841
2911	0.7493659515
2912	0.7493347351
2913	0.7493036561
2914	0.7492798053
2915	0.7492508023
2916	0.7492254685
2917	0.7491986919
2918	0.7491704425
2919	0.7491334145
2920	0.7491137568
2921	0.7490719232
2922	0.7490418773
2923	0.7490096377
2924	0.7489835124
2925	0.748947225
2926	0.7489133278
2927	0.7488799014
2928	0.7488435648
2929	0.7488200866
2930	0.7487822852
2931	0.748758964
2932	0.7487137305
2933	0.7486863012
2934	0.7486582333
2935	0.7486242318
2936	0.7486009977
2937	0.7485704764
2938	0.7485406749
2939	0.7485192477
2940	0.748485815
2941	0.7484612911
2942	0.7484205448
2943	0.7483973238
2944	0.748366033
2945	0.7483376099
2946	0.7483109495
2947	0.7482807685
2948	0.7482486074
2949	0.7482309105
